1954
1948
1947
1947
1948
1950
1947
1950
1948
1952
1950
1947
1946
1948
1948
1947
1947
1949
1951
1945
1949
1948
1948
1948
1950
1948
1947
1947
1946
1951
1947
1949
1948
1949
1950
1949
1946
1947
1948
1948
1945
1944
1950
1948
1948
1948
1949
1947
1949
1947
1948
1938
1938
1938
1939
1937
1971
1985
1994
